customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C2910,Male,0,Yes,Yes,40,Yes,No,No,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,33.24,1329.6,No
C2911,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),48.54,3349.26,No
C2912,Male,0,No,Yes,29,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,One year,No,Bank transfer (automatic),26.17,758.93,Yes
C2913,Female,0,No,Yes,13,No,No,Fiber optic,No internet service,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),81.06,1053.78,Yes
C2914,Male,0,No,No,5,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.24,451.2,No
C2915,Female,0,Yes,Yes,67,No,No,No,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,71.01,4757.67,No
C2916,Male,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,63.33,1836.57,No
C2917,Male,1,Yes,Yes,7,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),104.47,731.29,No
C2918,Male,1,No,Yes,62,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),60.76,3767.12,Yes
C2919,Female,0,Yes,Yes,57,No,No,DSL,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),63.06,3594.42,Yes
C2920,Male,0,Yes,Yes,50,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),76.89,3844.5,No
C2921,Female,0,No,No,6,Yes,No,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,89.79,538.74,No
C2922,Female,0,Yes,No,5,Yes,Yes,No,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),97.26,486.3,No
C2923,Male,1,Yes,No,15,Yes,No phone service,No,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,22.16,332.4,No
C2924,Male,0,Yes,No,11,Yes,No,No,Yes,Yes,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,104.82,1153.02,Yes
C2925,Male,1,No,Yes,38,Yes,No,No,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),64.03,2433.14,No
C2926,Male,0,Yes,Yes,28,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,110.4,3091.2,No
C2927,Male,0,Yes,No,55,Yes,No phone service,No,No internet service,Yes,Yes,No,Yes,No internet service,One year,No,Electronic check,72.71,3999.05,No
C2928,Male,1,Yes,Yes,7,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,66.53,465.71,No
C2929,Female,1,No,No,52,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),37.93,1972.36,No
C2930,Male,1,No,No,67,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,65.9,4415.3,No
C2931,Male,1,Yes,No,9,Yes,No,No,Yes,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,68.28,614.52,No
C2932,Female,0,Yes,No,46,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),109.24,5025.04,No
C2933,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,108.48,3905.28,No
C2934,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,67.61,405.66,No
C2935,Male,0,Yes,No,21,Yes,No,No,Yes,No,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),106.49,2236.29,Yes
C2936,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),105.15,5888.4,No
C2937,Female,1,Yes,Yes,62,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,No,One year,No,Electronic check,114.74,7113.88,Yes
C2938,Female,0,No,No,26,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),54.88,1426.88,No
C2939,Male,0,No,Yes,7,Yes,No,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,39.65,277.55,No
C2940,Male,0,No,No,17,Yes,No,DSL,No internet service,No,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),114.28,1942.76,Yes
C2941,Male,0,Yes,Yes,60,Yes,No,No,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,77.66,4659.6,No
C2942,Female,0,Yes,No,41,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,65.6,2689.6,No
C2943,Male,0,Yes,No,30,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),59.97,1799.1,No
C2944,Male,0,Yes,No,0,Yes,No,No,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,26.64,0.0,Yes
C2945,Male,0,No,No,56,Yes,No phone service,No,No internet service,No internet service,No,Yes,Yes,Yes,One year,No,Credit card (automatic),38.82,2173.92,No
C2946,Male,1,No,Yes,33,Yes,No,No,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,47.74,1575.42,No
C2947,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,74.23,2894.97,No
C2948,Male,0,No,Yes,60,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),70.7,4242.0,No
C2949,Male,0,Yes,Yes,40,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),73.37,2934.8,No
C2950,Female,0,No,No,66,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,25.8,1702.8,Yes
C2951,Female,0,No,No,40,Yes,No phone service,No,No,No,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),19.0,760.0,No
C2952,Male,1,Yes,Yes,24,Yes,No phone service,No,Yes,No,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,65.24,1565.76,Yes
C2953,Male,0,No,Yes,66,Yes,No,No,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,37.74,2490.84,No
C2954,Female,0,No,No,46,No,No phone service,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,108.95,5011.7,Yes
C2955,Male,0,Yes,No,54,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,61.95,3345.3,No
C2956,Female,1,Yes,No,16,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Mailed check,53.9,862.4,No
C2957,Female,0,No,No,48,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),73.49,3527.52,No
C2958,Female,0,Yes,Yes,40,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),82.12,3284.8,Yes
C2959,Male,1,Yes,Yes,7,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.36,184.52,No
C2960,Female,0,No,Yes,18,Yes,Yes,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.62,1685.16,No
C2961,Female,0,No,Yes,65,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),32.03,2081.95,No
C2962,Male,0,No,Yes,41,Yes,Yes,No,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,57.45,2355.45,Yes
C2963,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Two year,No,Electronic check,54.4,2992.0,No
C2964,Female,1,No,No,12,Yes,No phone service,No,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),76.05,912.6,No
C2965,Female,0,Yes,Yes,15,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),88.33,1324.95,No
C2966,Male,0,No,No,67,Yes,No,No,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,99.68,6678.56,No
C2967,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,One year,No,Electronic check,71.77,2153.1,Yes
C2968,Female,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,33.85,2132.55,Yes
C2969,Male,1,No,No,58,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,88.99,5161.42,Yes
C2970,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),66.84,1604.16,Yes
C2971,Female,1,No,Yes,68,Yes,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,78.07,5308.76,No
C2972,Female,0,Yes,Yes,55,Yes,No phone service,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,63.26,3479.3,No
C2973,Male,0,No,No,9,No,No,No,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),60.46,544.14,Yes
C2974,Female,0,Yes,No,6,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,89.54,537.24,No
C2975,Male,1,Yes,Yes,9,Yes,No,No,No,No,Yes,No internet service,No,No internet service,Two year,No,Electronic check,71.46,643.14,Yes
C2976,Female,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),106.52,5645.56,No
C2977,Male,0,No,Yes,10,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,93.83,938.3,Yes
C2978,Male,0,No,Yes,20,Yes,No phone service,No,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.58,1331.6,No
C2979,Female,0,No,No,31,Yes,No phone service,No,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,39.85,1235.35,No
C2980,Female,0,Yes,Yes,9,Yes,No phone service,No,No,Yes,No internet service,No,No internet service,No,One year,No,Electronic check,19.79,178.11,Yes
C2981,Female,0,No,No,23,Yes,No phone service,No,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,38.95,895.85,Yes
C2982,Male,1,Yes,No,48,Yes,No,DSL,No,No internet service,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),46.69,2241.12,No
C2983,Female,0,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),30.05,2073.45,No
C2984,Female,0,No,Yes,33,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,86.25,2846.25,No
C2985,Female,0,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,51.26,2716.78,No
C2986,Female,0,No,Yes,38,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),21.09,801.42,Yes
C2987,Male,0,Yes,No,33,Yes,No,DSL,No,No internet service,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),62.56,2064.48,No
C2988,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),98.0,3626.0,No
C2989,Female,0,No,Yes,69,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),52.65,3632.85,Yes
C2990,Female,0,No,Yes,4,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,110.04,440.16,Yes
C2991,Male,1,Yes,No,36,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),104.98,3779.28,No
C2992,Male,0,Yes,No,3,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,108.72,326.16,No
C2993,Female,0,No,No,63,Yes,No phone service,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),86.11,5424.93,No
C2994,Female,1,No,No,43,Yes,No phone service,No,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),100.27,4311.61,No
C2995,Male,1,No,No,3,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,57.68,173.04,Yes
C2996,Female,0,No,Yes,44,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.71,3903.24,No
C2997,Female,0,Yes,Yes,31,Yes,Yes,No,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),40.84,1266.04,No
C2998,Male,0,No,No,3,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,No internet service,One year,No,Mailed check,38.88,116.64,Yes
C2999,Male,0,Yes,Yes,70,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),114.25,7997.5,No
C3000,Female,0,No,No,27,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),73.98,1997.46,No
C3001,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),25.31,25.31,No
C3002,Male,0,Yes,Yes,44,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No internet service,One year,No,Credit card (automatic),38.12,1677.28,No
C3003,Male,0,Yes,Yes,27,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),65.06,1756.62,No
C3004,Female,0,Yes,Yes,47,No,No phone service,No,No,No,No,No,Yes,No internet service,Two year,No,Electronic check,104.28,4901.16,No
C3005,Male,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),109.39,1203.29,No
C3006,Male,0,No,No,59,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),29.57,1744.63,No
C3007,Male,0,No,No,30,Yes,Yes,No,No,No internet service,No internet service,No,No,No internet service,One year,No,Mailed check,24.33,729.9,No
C3008,Female,1,Yes,No,30,No,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,One year,Yes,Electronic check,30.41,912.3,No
C3009,Female,0,No,No,57,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Mailed check,86.48,4929.36,Yes
C3010,Male,0,Yes,Yes,39,Yes,No,DSL,No internet service,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),72.35,2821.65,No
C3011,Male,0,Yes,Yes,0,No,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),93.26,0.0,No
C3012,Male,0,Yes,No,41,Yes,No phone service,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),78.52,3219.32,Yes
C3013,Female,0,No,No,46,Yes,No,No,Yes,No internet service,No,No,Yes,No,One year,No,Credit card (automatic),27.78,1277.88,No
C3014,Female,0,No,No,22,Yes,No phone service,No,No internet service,Yes,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),44.28,974.16,Yes
C3015,Male,0,No,Yes,13,Yes,No,No,No,Yes,No,No internet service,No,No internet service,One year,Yes,Electronic check,51.82,673.66,Yes
C3016,Male,0,No,Yes,3,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),90.19,270.57,No
C3017,Female,0,Yes,Yes,60,No,No,No,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),78.88,4732.8,Yes
C3018,Female,0,No,Yes,0,No,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,114.58,0.0,No
C3019,Male,0,Yes,No,42,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,32.84,1379.28,No
C3020,Male,1,No,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,113.74,6824.4,No
C3021,Female,0,Yes,Yes,25,Yes,No,No,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,40.46,1011.5,No
C3022,Female,0,No,No,14,Yes,Yes,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,53.03,742.42,No
C3023,Female,0,No,No,51,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,21.53,1098.03,Yes
C3024,Male,0,No,Yes,45,Yes,No,No,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),48.25,2171.25,No
C3025,Male,0,No,No,1,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.37,38.37,No
C3026,Female,0,Yes,No,41,Yes,No phone service,DSL,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.16,1646.56,No
C3027,Female,0,Yes,No,0,No,No,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),76.36,0.0,Yes
C3028,Female,0,No,Yes,28,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,97.64,2733.92,No
C3029,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.99,1973.79,Yes
C3030,Female,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,102.57,6154.2,No
C3031,Male,0,No,No,70,Yes,No phone service,No,Yes,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),92.6,6482.0,Yes
C3032,Male,0,Yes,No,50,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,117.6,5880.0,No
C3033,Female,1,No,Yes,52,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),19.88,1033.76,No
C3034,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Credit card (automatic),118.77,118.77,Yes
C3035,Female,0,Yes,No,4,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),59.8,239.2,Yes
C3036,Female,0,No,No,55,Yes,Yes,No,No internet service,Yes,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),66.74,3670.7,Yes
C3037,Male,0,No,Yes,30,Yes,Yes,No,No,No,No,No,No internet service,No internet service,Two year,Yes,Electronic check,76.89,2306.7,No
C3038,Female,0,No,No,36,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),18.87,679.32,No
C3039,Male,0,No,No,49,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No,One year,Yes,Mailed check,36.53,1789.97,No
