customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,Churn_Yes,synthetic_anomaly
C2704,0,0,0,0,54,1,1,51.61,2786.94,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,0
C2705,0,1,1,1,9,1,1,119.38,1074.42,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,0
C2706,0,0,1,0,350,1,0,0.0,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,1
C2707,0,0,0,1,170,1,1,0.0,0.0,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1
C2708,1,0,1,0,53,1,0,60.12,3186.36,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,0
C2709,1,0,1,1,55,1,1,43.36,2384.8,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,0
C2710,1,1,1,0,43,1,0,42.02,1806.86,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,0
C2711,1,0,0,1,135,1,0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,1
C2712,0,1,0,1,54,1,0,115.91,6259.14,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,0
C2713,0,0,0,1,34,1,0,19.45,661.3,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,0
C2714,0,1,0,0,47,1,0,32.08,1507.76,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,0
C2715,0,1,0,1,44,1,0,46.34,2038.96,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,0
C2716,0,0,0,1,33,1,0,104.47,3447.51,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,0
C2717,1,0,1,1,8,1,0,80.33,642.64,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,0
C2718,1,0,0,1,105,1,0,0.0,0.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,1
C2719,0,0,0,1,67,1,0,79.02,5294.34,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0
C2720,1,1,1,0,37,0,1,114.96,4253.52,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,0
C2721,0,0,1,0,45,1,0,46.13,2075.85,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,0
C2722,0,0,0,0,18,1,1,30.58,550.44,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,0
C2723,0,0,0,0,50,1,1,80.0,4000.0,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,0
C2724,0,0,1,0,35,1,1,116.82,4088.7,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,0
C2725,0,1,1,1,15,1,0,90.42,1356.3,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0
C2726,0,0,0,0,10,1,1,109.0,1090.0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0
C2727,0,0,0,1,28,1,1,109.41,3063.48,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0
C2728,1,1,0,0,40,1,1,40.36,1614.4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,0
C2729,1,0,0,1,20,1,1,87.93,1758.6,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,0
C2730,0,0,0,0,17,1,1,105.95,1801.15,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,0
C2731,0,0,0,1,19,1,1,28.34,538.46,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,0
C2732,0,0,1,1,21,1,1,84.45,1773.45,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0
C2733,0,0,1,1,53,0,0,45.74,2424.22,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,0
C2734,0,1,0,0,35,1,0,101.81,3563.35,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,0
C2735,0,0,1,1,33,1,1,40.77,1345.41,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
C2736,0,1,0,1,11,0,1,56.09,616.99,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,0
C2737,1,1,1,1,39,1,0,87.03,3394.17,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,0
C2738,1,1,1,0,69,1,1,74.69,5153.61,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
C2739,1,0,1,0,53,1,0,30.24,1602.72,True,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,True,0
C2740,1,0,1,0,32,1,1,40.98,1311.36,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,0
C2741,0,0,0,0,22,1,0,108.36,2383.92,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
C2742,1,0,0,1,25,1,1,118.86,2971.5,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
C2743,1,0,0,0,1,0,0,88.79,88.79,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0
C2744,1,0,1,1,2,1,0,19.0,38.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,0
C2745,0,0,0,1,55,1,0,93.83,5160.65,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,0
C2746,0,0,1,1,60,0,0,83.57,5014.2,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,0
C2747,1,0,1,1,69,1,1,60.01,4140.69,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,0
C2748,0,0,1,1,45,1,0,41.26,1856.7,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,0
C2749,0,0,1,0,66,1,0,34.9,2303.4,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,0
C2750,0,0,1,0,29,1,0,26.52,769.08,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
C2751,0,0,1,1,18,1,0,83.21,1497.78,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,0
C2752,0,1,1,1,17,1,0,52.4,890.8,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,True,0
C2753,1,1,0,0,17,1,1,70.84,1204.28,False,True,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,0
C2754,0,0,0,1,53,1,0,71.57,3793.21,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0
C2755,1,0,1,0,0,1,1,79.94,0.0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,0
C2756,1,0,1,1,68,1,1,78.64,5347.52,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,0
C2757,0,0,1,0,55,0,0,70.95,3902.25,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
C2758,0,0,0,0,27,1,1,33.82,913.14,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0
C2759,0,0,0,1,250,1,1,0.0,0.0,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
C2760,1,1,1,1,9,1,0,76.77,690.93,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,0
C2761,1,1,1,0,31,1,0,61.17,1896.27,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,0
C2762,1,1,1,1,7,1,0,59.83,418.81,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,0
C2763,0,0,1,1,40,1,1,0.0,0.0,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,1
C2764,0,0,1,1,0,1,0,29.58,0.0,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,0
C2765,0,1,1,1,57,0,1,36.29,2068.53,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,0
C2766,0,0,0,0,53,1,1,85.54,4533.62,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0
C2767,1,0,0,1,64,1,1,70.41,4506.24,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
C2768,1,0,0,1,70,1,0,80.19,5613.3,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,0
C2769,1,0,1,0,69,1,0,31.19,2152.11,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,0
C2770,1,0,1,0,71,1,0,101.04,7173.84,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,0
C2771,1,0,1,0,1,1,0,56.01,56.01,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0
C2772,1,0,1,0,56,1,0,80.53,4509.68,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,0
C2773,1,0,1,1,52,1,1,65.5,3406.0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,0
C2774,0,0,1,0,11,1,0,65.77,723.47,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0
C2775,1,0,1,1,9,1,0,97.42,876.78,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,0
C2776,1,0,1,0,70,1,1,29.26,2048.2,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,0
C2777,1,1,0,0,63,1,1,25.63,1614.69,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,0
C2778,1,0,0,0,23,1,1,28.31,651.13,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,0
C2779,0,0,0,0,5,1,0,119.52,597.6,False,True,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,0
C2780,1,0,1,1,24,0,1,112.57,2701.68,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,0
C2781,1,0,1,1,0,1,0,89.46,0.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0
C2782,1,1,0,0,49,1,1,63.65,3118.85,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,0
C2783,0,0,0,1,27,1,0,26.68,720.36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
C2784,0,0,0,0,3,1,0,101.73,305.19,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0
C2785,1,0,1,0,70,1,1,37.32,2612.4,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
C2786,1,0,0,1,59,1,1,45.83,2703.97,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,0
C2787,1,1,0,0,65,1,0,103.76,6744.4,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,0
C2788,1,0,0,0,71,1,1,44.25,3141.75,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,0
C2789,0,1,0,0,1,1,0,104.15,104.15,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,0
C2790,0,1,1,1,55,1,1,98.17,5399.35,True,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,0
C2791,0,0,0,1,56,1,1,103.4,5790.4,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,0
C2792,1,0,0,1,56,1,0,86.78,4859.68,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
C2793,1,0,1,1,19,1,1,53.92,1024.48,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,0
C2794,1,0,1,1,28,1,1,84.62,2369.36,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0
C2795,1,0,1,1,66,1,1,102.57,6769.62,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
C2796,0,0,0,1,4,1,1,94.44,377.76,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
